Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,73.01850787
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,20.7546583
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,10.85780448
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.335373757
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,151.946885
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,107.645543
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,-0.949119096
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,20.7019312
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,12.00913099
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,2208.338812
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,52.97115147
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,38.80504769
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,137.5172179
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,45.19433855
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,149.6983259
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,156.5407692
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,4.982511617
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,5.600425962
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,18.41760702
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,646.5591271
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,24.07915606
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,14.4525099
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,160.9302287
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,48.53234364
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,61.52047921
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,177.6098972
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.806836461
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,15.89964409
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,23.79972234
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,486.4905868
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,22.71596537
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,12.59412339
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,127.7336705
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,49.88254795
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,52.83060627
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,202.6233847
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,5.953116117
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,29.36301765
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,48.80083634
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,455.2028057
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,83.34686644
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,22.72911711
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,12.6876003
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.663932595
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,155.8619988
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,218.1152966
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,-0.6417
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,37.70529486
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,18.52145384
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,666.6410668
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,22.69433884
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,15.18857723
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,157.0381308
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,46.99461096
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,64.13499495
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,175.3389092
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,5.369592507
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,15.89964409
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,23.12110973
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,400.7554662
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,19.72115742
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,11.18863287
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,106.8203292
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,48.94490607
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,46.59548578
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,204.1819128
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,4.978997627
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,31.61349194
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,47.63723259
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,471.1542164
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,83.735874
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,23.61188195
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,12.89707449
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,9.099198564
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,142.6049029
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,213.5188753
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0.516770576
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,44.56127908
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,49.32974714
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,410.1217684
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,67.5157689
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,19.66822642
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,10.1389974
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,9.335373757
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,132.4665151
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,92.92412032
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,-0.949119096
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,20.7019312
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,12.00913099
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,1512.809484
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,38.72011397
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,27.82350275
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,137.5172179
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,45.19433855
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,109.4243957
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,156.5407692
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,4.982511617
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,5.600425962
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,18.41760702
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,594.2839588
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,23.24081354
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,13.63055754
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,160.9302287
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,48.53234364
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,58.49353787
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,177.6098972
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,4.806836461
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,15.89964409
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,23.79972234
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,467.7342982
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,22.39189565
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,12.2988668
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,127.7336705
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,49.88254795
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,51.74454214
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,202.6233847
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,5.953116117
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,31.10569128
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,48.80083634
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,473.8174834
Standard Credit,Electricity Multi-Register,Unit Rate,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,85.60097246
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,23.18366527
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,12.94215779
Standard Credit,Electricity Multi-Register,Unit Rate,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,9.663932595
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,166.5758564
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,212.43591
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-0.6417
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,0.410791252
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.901883835
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,1.496581657
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,103.1436814
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,48.63013151
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,16.8527274
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.17269541
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.29863782
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,11.95167364
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,5.393605884
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,1.56445097
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,120.5856757
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,50.64830137
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,17.55212231
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.26852631
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,10.90926537
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.08228504
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,5.069905824
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,1.616027852
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,95.20248071
Standard Credit,Electricity Single-Rate,Standing Charge,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,52.43360548
Standard Credit,Electricity Single-Rate,Standing Charge,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,18.17081781
Standard Credit,Electricity Single-Rate,Standing Charge,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,10.04766473
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,10.97981964
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,13.67506322
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
Standard Credit,Electricity Single-Rate,Standing Charge,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,66.88730102
Standard Credit,Electricity Single-Rate,Standing Charge,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,19.95219676
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,5.82275186
Standard Credit,Electricity Single-Rate,Standing Charge,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,1.513292813
Standard Credit,Electricity Single-Rate,Standing Charge,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.400023848
Standard Credit,Electricity Single-Rate,Standing Charge,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,123.6235186
Standard Credit,Electricity Single-Rate,Standing Charge,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,3.410217236
Standard Credit,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,-2.112555406
Standard Credit,Electricity Single-Rate,Standing Charge,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
Standard Credit,Electricity Single-Rate,Standing Charge,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.434014531
